"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","SURFACE","Fresh surface water","SER","Services","2018","2018",,,"0","Units",,,0,,
"LTU","Lithuania","SURFACE","Fresh surface water","SER","Services","2019","2019",,,"0","Units",,,0,,
"LTU","Lithuania","SURFACE","Fresh surface water","SER","Services","2020","2020",,,"0","Units",,,0,,
"LTU","Lithuania","SURFACE","Fresh surface water","SER","Services","2021","2021",,,"0","Units",,,0,,
"LUX","Luxembourg","GROUND","Fresh ground water","SER","Services","1995","1995",,,"0","Units",,,5,,
"LUX","Luxembourg","GROUND","Fresh ground water","SER","Services","2015","2015",,,"0","Units",,,0.196,,
"LUX","Luxembourg","GROUND","Fresh ground water","SER","Services","2016","2016",,,"0","Units",,,0.16,,
"LUX","Luxembourg","GROUND","Fresh ground water","SER","Services","2017","2017",,,"0","Units",,,0.173,,
"LUX","Luxembourg","GROUND","Fresh ground water","SER","Services","2018","2018",,,"0","Units",,,0.206,,
"LUX","Luxembourg","GROUND","Fresh ground water","SER","Services","2019","2019",,,"0","Units",,,0.34,,
"LUX","Luxembourg","GROUND","Fresh ground water","SER","Services","2020","2020",,,"0","Units",,,0.202,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,0,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2000","2000",,,"0","Units",,,33.11,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2005","2005",,,"0","Units",,,30.72,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,39.89,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2015","2015",,,"0","Units",,,38.76,"E","Estimated value"
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,39.86,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2017","2017",,,"0","Units",,,39.37,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2018","2018",,,"0","Units",,,42.13,,
"SWE","Sweden","SURFACE","Fresh surface water","MINE","Mining and quarrying","1990","1990",,,"0","Units",,,26,,
"SWE","Sweden","SURFACE","Fresh surface water","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,25,,
"SWE","Sweden","SURFACE","Fresh surface water","MINE","Mining and quarrying","2000","2000",,,"0","Units",,,11,,
"SWE","Sweden","SURFACE","Fresh surface water","MINE","Mining and quarrying","2005","2005",,,"0","Units",,,14,"B","Break"
"SWE","Sweden","SURFACE","Fresh surface water","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,11,,
"SWE","Sweden","SURFACE","Fresh surface water","MINE","Mining and quarrying","2015","2015",,,"0","Units",,,11,,
"SWE","Sweden","SURFACE","Fresh surface water","MINE","Mining and quarrying","2020","2020",,,"0","Units",,,14,,
"ESP","Spain","SURFACE","Fresh surface water","HH","Private households","2000","2000",,,"0","Units",,,0,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","HH","Private households","2005","2005",,,"0","Units",,,0,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","HH","Private households","2010","2010",,,"0","Units",,,0,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","HH","Private households","2015","2015",,,"0","Units",,,0,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","HH","Private households","2016","2016",,,"0","Units",,,0,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","HH","Private households","2017","2017",,,"0","Units",,,0,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","HH","Private households","2018","2018",,,"0","Units",,,0,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","HH","Private households","2019","2019",,,"0","Units",,,0,,
"ESP","Spain","SURFACE","Fresh surface water","HH","Private households","2020","2020",,,"0","Units",,,0,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","1995","1995",,,"0","Units",,,7917,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2000","2000",,,"0","Units",,,7477.696,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2005","2005",,,"0","Units",,,6334.11,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2010","2010",,,"0","Units",,,5919.37,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2015","2015",,,"0","Units",,,3950.262,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2016","2016",,,"0","Units",,,4597.488,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2017","2017",,,"0","Units",,,4347.021,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2018","2018",,,"0","Units",,,4065.899,,
"BEL","Belgium","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2019","2019",,,"0","Units",,,4423.35,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2000","2000",,,"0","Units",,,2290.617,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2005","2005",,,"0","Units",,,2386.727,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2010","2010",,,"0","Units",,,724.777,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2015","2015",,,"0","Units",,,398.2181,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2016","2016",,,"0","Units",,,324.2253,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2017","2017",,,"0","Units",,,274.6728,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2018","2018",,,"0","Units",,,270.1463,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2019","2019",,,"0","Units",,,268.8678,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2020","2020",,,"0","Units",,,387.5201,,
"LTU","Lithuania","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2021","2021",,,"0","Units",,,341.1167,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2005","2005",,,"0","Units",,,413.26999,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,658,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2015","2015",,,"0","Units",,,1138.05227,"B","Break"
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,1142.39461,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2017","2017",,,"0","Units",,,1164.0675,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2018","2018",,,"0","Units",,,1124.38716,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2019","2019",,,"0","Units",,,1077.23829,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2020","2020",,,"0","Units",,,1125.65363,,
"AUS","Australia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2021","2021",,,"0","Units",,,1230.88367,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2000","2000",,,"0","Units",,,23.4,,
"HUN","Hungary","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2005","2005",,,"0","Units",,,22.1,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","SER","Services","2005","2005",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","SER","Services","2010","2010",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","SER","Services","2015","2015",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","SER","Services","2016","2016",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","SER","Services","2017","2017",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","SER","Services","2018","2018",,,"0","Units",,,0,,
"NLD","Netherlands","TOTAL_ABSTRACT","Total freshwater","SER","Services","2019","2019",,,"0","Units",,,0,,
"SWE","Sweden","GROUND","Fresh ground water","SER","Services","1990","1990",,,"0","Units",,,10,,
"SWE","Sweden","GROUND","Fresh ground water","SER","Services","1995","1995",,,"0","Units",,,15,,
"SWE","Sweden","GROUND","Fresh ground water","SER","Services","2000","2000",,,"0","Units",,,12,,
"SWE","Sweden","GROUND","Fresh ground water","SER","Services","2005","2005",,,"0","Units",,,0,"E","Estimated value"
"SWE","Sweden","GROUND","Fresh ground water","SER","Services","2010","2010",,,"0","Units",,,1,,
"SWE","Sweden","GROUND","Fresh ground water","SER","Services","2015","2015",,,"0","Units",,,1,"E","Estimated value"
"SWE","Sweden","GROUND","Fresh ground water","SER","Services","2020","2020",,,"0","Units",,,1,,
"BEL","Belgium","SURFACE","Fresh surface water","SER","Services","1995","1995",,,"0","Units",,,3.6,,
"BEL","Belgium","SURFACE","Fresh surface water","SER","Services","2000","2000",,,"0","Units",,,17.36822,"E","Estimated value"
"BEL","Belgium","SURFACE","Fresh surface water","SER","Services","2005","2005",,,"0","Units",,,24.77205,"E","Estimated value"
"BEL","Belgium","SURFACE","Fresh surface water","SER","Services","2010","2010",,,"0","Units",,,20.49653,,
"BEL","Belgium","SURFACE","Fresh surface water","SER","Services","2015","2015",,,"0","Units",,,88.39706,,
"BEL","Belgium","SURFACE","Fresh surface water","SER","Services","2016","2016",,,"0","Units",,,78.82448,,
"BEL","Belgium","SURFACE","Fresh surface water","SER","Services","2017","2017",,,"0","Units",,,70.60538,,
"BEL","Belgium","SURFACE","Fresh surface water","SER","Services","2018","2018",,,"0","Units",,,71.62744,,
"BEL","Belgium","SURFACE","Fresh surface water","SER","Services","2019","2019",,,"0","Units",,,86.76312,,
"USA","United States","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2010","2010",,,"0","Units",,,4983,,
"USA","United States","TOTAL_ABSTRACT","Total freshwater","HH","Private households","2015","2015",,,"0","Units",,,4502,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2005","2005",,,"0","Units",,,917.1,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2010","2010",,,"0","Units",,,920.6,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2015","2015",,,"0","Units",,,893.7,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2016","2016",,,"0","Units",,,883.6,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2017","2017",,,"0","Units",,,928,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2018","2018",,,"0","Units",,,957.41,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2019","2019",,,"0","Units",,,943.06,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2020","2020",,,"0","Units",,,1001.89,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","NET","Net abstraction","2021","2021",,,"0","Units",,,930.25,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","1990","1990",,,"0","Units",,,7.9,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","1995","1995",,,"0","Units",,,1.8,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2010","2010",,,"0","Units",,,1.2,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2015","2015",,,"0","Units",,,0.7,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,0.8,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2017","2017",,,"0","Units",,,0.8,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2018","2018",,,"0","Units",,,0.9,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2019","2019",,,"0","Units",,,0.98,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","MINE","Mining and quarrying","2020","2020",,,"0","Units",,,1,,
"LUX","Luxembourg","SURFACE","Fresh surface water","MINE","Mining and quarrying","2015","2015",,,"0","Units",,,0,,
"LUX","Luxembourg","SURFACE","Fresh surface water","MINE","Mining and quarrying","2016","2016",,,"0","Units",,,0,,
"LUX","Luxembourg","SURFACE","Fresh surface water","MINE","Mining and quarrying","2017","2017",,,"0","Units",,,0,,
"LUX","Luxembourg","SURFACE","Fresh surface water","MINE","Mining and quarrying","2018","2018",,,"0","Units",,,0,,
"LUX","Luxembourg","SURFACE","Fresh surface water","MINE","Mining and quarrying","2019","2019",,,"0","Units",,,0,,
"LUX","Luxembourg","SURFACE","Fresh surface water","MINE","Mining and quarrying","2020","2020",,,"0","Units",,,0,,
"FRA","France","SURFACE","Fresh surface water","CONS","Construction","2010","2010",,,"0","Units",,,3.581,,
"FRA","France","SURFACE","Fresh surface water","CONS","Construction","2015","2015",,,"0","Units",,,3.61683,,
"FRA","France","SURFACE","Fresh surface water","CONS","Construction","2016","2016",,,"0","Units",,,2.26986,,
"FRA","France","SURFACE","Fresh surface water","CONS","Construction","2017","2017",,,"0","Units",,,3.59932,,
"FRA","France","SURFACE","Fresh surface water","CONS","Construction","2018","2018",,,"0","Units",,,0.35953,,
"FRA","France","SURFACE","Fresh surface water","CONS","Construction","2019","2019",,,"0","Units",,,2.38287,,
"FRA","France","SURFACE","Fresh surface water","CONS","Construction","2020","2020",,,"0","Units",,,6.51383,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","1980","1980",,,"0","Units",,,946.9,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","1990","1990",,,"0","Units",,,916.7,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","1995","1995",,,"0","Units",,,858.6,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2000","2000",,,"0","Units",,,945.3,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2005","2005",,,"0","Units",,,897.9,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2010","2010",,,"0","Units",,,1027.9,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2015","2015",,,"0","Units",,,874.968,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2016","2016",,,"0","Units",,,852.909,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2017","2017",,,"0","Units",,,830.987,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2018","2018",,,"0","Units",,,818.04,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2019","2019",,,"0","Units",,,733.91,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2020","2020",,,"0","Units",,,732.2,,
"POL","Poland","TOTAL_ABSTRACT","Total freshwater","RET","Water returned without use","2021","2021",,,"0","Units",,,745.02,,
"SVN","Slovenia","SURFACE","Fresh surface water","SER","Services","1995","1995",,,"0","Units",,,1.9,,
"NLD","Netherlands","GROUND","Fresh ground water","HH","Private households","1990","1990",,,"0","Units",,,0,,
"NLD","Netherlands","GROUND","Fresh ground water","HH","Private households","2005","2005",,,"0","Units",,,0,,
"NLD","Netherlands","GROUND","Fresh ground water","HH","Private households","2010","2010",,,"0","Units",,,0,,
"NLD","Netherlands","GROUND","Fresh ground water","HH","Private households","2015","2015",,,"0","Units",,,0,,
"NLD","Netherlands","GROUND","Fresh ground water","HH","Private households","2016","2016",,,"0","Units",,,0,,
"NLD","Netherlands","GROUND","Fresh ground water","HH","Private households","2017","2017",,,"0","Units",,,0,,
"NLD","Netherlands","GROUND","Fresh ground water","HH","Private households","2018","2018",,,"0","Units",,,0,,
"NLD","Netherlands","GROUND","Fresh ground water","HH","Private households","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","GROUND","Fresh ground water","HH","Private households","2020","2020",,,"0","Units",,,0,,
"ESP","Spain","SURFACE","Fresh surface water","SER","Services","2000","2000",,,"0","Units",,,100.8,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","SER","Services","2005","2005",,,"0","Units",,,82.5,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","SER","Services","2010","2010",,,"0","Units",,,58,,
"ESP","Spain","SURFACE","Fresh surface water","SER","Services","2015","2015",,,"0","Units",,,42,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","SER","Services","2016","2016",,,"0","Units",,,39,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","SER","Services","2017","2017",,,"0","Units",,,35.2,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","SER","Services","2018","2018",,,"0","Units",,,31.5,"E","Estimated value"
"ESP","Spain","SURFACE","Fresh surface water","SER","Services","2019","2019",,,"0","Units",,,32.1,,
